"","parameter","group","coef","level","inv_metric","mean","step_size","Model"
"238","z_1[1,124]","Participant","Intercept","IllusionGameInternational_j7ltasaf29",0.443953775,0,0.026863425,"gam_ddm4_muller"
"239","z_1[1,125]","Participant","Intercept","IllusionGameInternational_jquq7eja9j",0.443953775,0,0.026863425,"gam_ddm4_muller"
"240","z_1[1,126]","Participant","Intercept","IllusionGameInternational_kovc75p597",0.443953775,0,0.026863425,"gam_ddm4_muller"
"241","z_1[1,127]","Participant","Intercept","IllusionGameInternational_kyuwhgs0da",0.443953775,0,0.026863425,"gam_ddm4_muller"
"242","z_1[1,128]","Participant","Intercept","IllusionGameInternational_mefehhvjwq",0.443953775,0,0.026863425,"gam_ddm4_muller"
"243","z_1[1,129]","Participant","Intercept","IllusionGameInternational_ovkjlmy9eb",0.443953775,0,0.026863425,"gam_ddm4_muller"
"244","z_1[1,130]","Participant","Intercept","IllusionGameInternational_qbb6xqvqpv",0.443953775,0,0.026863425,"gam_ddm4_muller"
"245","z_1[1,131]","Participant","Intercept","IllusionGameInternational_qjrzelgz6k",0.443953775,0,0.026863425,"gam_ddm4_muller"
"246","z_1[1,132]","Participant","Intercept","IllusionGameInternational_qk5u4vrmgr",0.443953775,0,0.026863425,"gam_ddm4_muller"
"247","z_1[1,133]","Participant","Intercept","IllusionGameInternational_qsrfmlsecm",0.443953775,0,0.026863425,"gam_ddm4_muller"
"248","z_1[1,134]","Participant","Intercept","IllusionGameInternational_s9q5m734wo",0.443953775,0,0.026863425,"gam_ddm4_muller"
"249","z_1[1,135]","Participant","Intercept","IllusionGameInternational_sou25mjzdw",0.443953775,0,0.026863425,"gam_ddm4_muller"
"250","z_1[1,136]","Participant","Intercept","IllusionGameInternational_su0678vnyn",0.443953775,0,0.026863425,"gam_ddm4_muller"
"251","z_1[1,137]","Participant","Intercept","IllusionGameInternational_tgp13kv9tr",0.443953775,0,0.026863425,"gam_ddm4_muller"
"252","z_1[1,138]","Participant","Intercept","IllusionGameInternational_u8hft466ua",0.443953775,0,0.026863425,"gam_ddm4_muller"
"253","z_1[1,139]","Participant","Intercept","IllusionGameInternational_uksnzb50qu",0.443953775,0,0.026863425,"gam_ddm4_muller"
"254","z_1[1,140]","Participant","Intercept","IllusionGameInternational_wdxqljw4oj",0.443953775,0,0.026863425,"gam_ddm4_muller"
"255","z_1[1,141]","Participant","Intercept","IllusionGameInternational_wjple2odo8",0.443953775,0,0.026863425,"gam_ddm4_muller"
"256","z_1[1,142]","Participant","Intercept","IllusionGameInternational_y1tqzvkvfc",0.443953775,0,0.026863425,"gam_ddm4_muller"
"257","z_1[1,143]","Participant","Intercept","IllusionGameInternational_z3yqpr6gml",0.443953775,0,0.026863425,"gam_ddm4_muller"
"258","z_1[1,144]","Participant","Intercept","IllusionGameInternational_zd9alcs3qq",0.443953775,0,0.026863425,"gam_ddm4_muller"
"259","z_1[1,145]","Participant","Intercept","IllusionGamePCS_S001",0.443953775,0,0.026863425,"gam_ddm4_muller"
"260","z_1[1,146]","Participant","Intercept","IllusionGamePCS_S002",0.443953775,0,0.026863425,"gam_ddm4_muller"
"261","z_1[1,147]","Participant","Intercept","IllusionGamePCS_S003",0.443953775,0,0.026863425,"gam_ddm4_muller"
"262","z_1[1,148]","Participant","Intercept","IllusionGamePCS_S004",0.443953775,0,0.026863425,"gam_ddm4_muller"
"263","z_1[1,149]","Participant","Intercept","IllusionGamePCS_S005",0.443953775,0,0.026863425,"gam_ddm4_muller"
"264","z_1[1,150]","Participant","Intercept","IllusionGamePCS_S006",0.443953775,0,0.026863425,"gam_ddm4_muller"
"265","z_1[1,151]","Participant","Intercept","IllusionGamePCS_S007",0.443953775,0,0.026863425,"gam_ddm4_muller"
"266","z_1[1,152]","Participant","Intercept","IllusionGamePCS_S008",0.443953775,0,0.026863425,"gam_ddm4_muller"
"267","z_1[1,153]","Participant","Intercept","IllusionGamePCS_S009",0.443953775,0,0.026863425,"gam_ddm4_muller"
"268","z_1[1,154]","Participant","Intercept","IllusionGamePCS_S010",0.443953775,0,0.026863425,"gam_ddm4_muller"
"269","z_1[1,155]","Participant","Intercept","IllusionGamePCS_S011",0.443953775,0,0.026863425,"gam_ddm4_muller"
"270","z_1[1,156]","Participant","Intercept","IllusionGamePCS_S012",0.443953775,0,0.026863425,"gam_ddm4_muller"
"271","z_1[1,157]","Participant","Intercept","IllusionGamePCS_S013",0.443953775,0,0.026863425,"gam_ddm4_muller"
"272","z_1[1,158]","Participant","Intercept","IllusionGamePCS_S014",0.443953775,0,0.026863425,"gam_ddm4_muller"
"273","z_1[1,159]","Participant","Intercept","IllusionGamePCS_S015",0.443953775,0,0.026863425,"gam_ddm4_muller"
"274","z_1[1,160]","Participant","Intercept","IllusionGamePCS_S016",0.443953775,0,0.026863425,"gam_ddm4_muller"
"275","z_1[1,161]","Participant","Intercept","IllusionGamePCS_S017",0.443953775,0,0.026863425,"gam_ddm4_muller"
"276","z_1[1,162]","Participant","Intercept","IllusionGamePCS_S018",0.443953775,0,0.026863425,"gam_ddm4_muller"
"277","z_1[1,163]","Participant","Intercept","IllusionGamePCS_S019",0.443953775,0,0.026863425,"gam_ddm4_muller"
"278","z_1[1,164]","Participant","Intercept","IllusionGamePCS_S020",0.443953775,0,0.026863425,"gam_ddm4_muller"
"279","z_1[1,165]","Participant","Intercept","IllusionGamePCS_S021",0.443953775,0,0.026863425,"gam_ddm4_muller"
"280","z_1[1,166]","Participant","Intercept","IllusionGamePCS_S022",0.443953775,0,0.026863425,"gam_ddm4_muller"
"281","z_1[1,167]","Participant","Intercept","IllusionGamePCS_S023",0.443953775,0,0.026863425,"gam_ddm4_muller"
"282","z_1[1,168]","Participant","Intercept","IllusionGamePCS_S024",0.443953775,0,0.026863425,"gam_ddm4_muller"
"283","z_1[1,169]","Participant","Intercept","IllusionGamePCS_S025",0.443953775,0,0.026863425,"gam_ddm4_muller"
"284","z_1[1,170]","Participant","Intercept","IllusionGamePCS_S026",0.443953775,0,0.026863425,"gam_ddm4_muller"
"285","z_1[1,171]","Participant","Intercept","IllusionGamePCS_S027",0.443953775,0,0.026863425,"gam_ddm4_muller"
"286","z_1[1,172]","Participant","Intercept","IllusionGamePCS_S028",0.443953775,0,0.026863425,"gam_ddm4_muller"
"287","z_1[1,173]","Participant","Intercept","IllusionGamePCS_S029",0.443953775,0,0.026863425,"gam_ddm4_muller"
"288","z_1[1,174]","Participant","Intercept","IllusionGamePCS_S030",0.443953775,0,0.026863425,"gam_ddm4_muller"
"289","z_1[1,175]","Participant","Intercept","IllusionGamePCS_S031",0.443953775,0,0.026863425,"gam_ddm4_muller"
"290","z_1[1,176]","Participant","Intercept","IllusionGamePCS_S032",0.443953775,0,0.026863425,"gam_ddm4_muller"
"291","z_1[1,177]","Participant","Intercept","IllusionGamePCS_S033",0.443953775,0,0.026863425,"gam_ddm4_muller"
"292","z_1[1,178]","Participant","Intercept","IllusionGamePCS_S034",0.443953775,0,0.026863425,"gam_ddm4_muller"
"293","z_1[1,179]","Participant","Intercept","IllusionGamePCS_S035",0.443953775,0,0.026863425,"gam_ddm4_muller"
"294","z_1[1,180]","Participant","Intercept","IllusionGamePCS_S036",0.443953775,0,0.026863425,"gam_ddm4_muller"
"295","z_1[1,181]","Participant","Intercept","IllusionGamePCS_S037",0.443953775,0,0.026863425,"gam_ddm4_muller"
"296","z_1[1,182]","Participant","Intercept","IllusionGamePCS_S038",0.443953775,0,0.026863425,"gam_ddm4_muller"
"297","z_1[1,183]","Participant","Intercept","IllusionGamePCS_S039",0.443953775,0,0.026863425,"gam_ddm4_muller"
"298","z_1[1,184]","Participant","Intercept","IllusionGamePCS_S040",0.443953775,0,0.026863425,"gam_ddm4_muller"
"299","z_1[1,185]","Participant","Intercept","IllusionGamePCS_S041",0.443953775,0,0.026863425,"gam_ddm4_muller"
"300","z_1[1,186]","Participant","Intercept","IllusionGamePCS_S042",0.443953775,0,0.026863425,"gam_ddm4_muller"
"301","z_1[1,187]","Participant","Intercept","IllusionGamePCS_S043",0.443953775,0,0.026863425,"gam_ddm4_muller"
"302","z_1[1,188]","Participant","Intercept","IllusionGamePCS_S044",0.443953775,0,0.026863425,"gam_ddm4_muller"
"303","z_1[1,189]","Participant","Intercept","IllusionGamePCS_S045",0.443953775,0,0.026863425,"gam_ddm4_muller"
"304","z_1[1,190]","Participant","Intercept","IllusionGamePCS_S046",0.443953775,0,0.026863425,"gam_ddm4_muller"
"305","z_1[1,191]","Participant","Intercept","IllusionGamePCS_S047",0.443953775,0,0.026863425,"gam_ddm4_muller"
"306","z_1[1,192]","Participant","Intercept","IllusionGamePCS_S048",0.443953775,0,0.026863425,"gam_ddm4_muller"
"307","z_1[1,193]","Participant","Intercept","IllusionGamePCS_S049",0.443953775,0,0.026863425,"gam_ddm4_muller"
"308","z_1[1,194]","Participant","Intercept","IllusionGamePCS_S050",0.443953775,0,0.026863425,"gam_ddm4_muller"
"309","z_1[1,195]","Participant","Intercept","IllusionGamePCS_S051",0.443953775,0,0.026863425,"gam_ddm4_muller"
"310","z_1[1,196]","Participant","Intercept","IllusionGamePCS_S052",0.443953775,0,0.026863425,"gam_ddm4_muller"
"311","z_1[1,197]","Participant","Intercept","IllusionGamePCS_S053",0.443953775,0,0.026863425,"gam_ddm4_muller"
"312","z_1[1,198]","Participant","Intercept","IllusionGamePCS_S054",0.443953775,0,0.026863425,"gam_ddm4_muller"
"313","z_1[1,199]","Participant","Intercept","IllusionGamePCS_S055",0.443953775,0,0.026863425,"gam_ddm4_muller"
"314","z_1[1,200]","Participant","Intercept","IllusionGamePCS_S056",0.443953775,0,0.026863425,"gam_ddm4_muller"
"315","z_1[1,201]","Participant","Intercept","IllusionGamePCS_S057",0.443953775,0,0.026863425,"gam_ddm4_muller"
"316","z_1[1,202]","Participant","Intercept","IllusionGamePCS_S058",0.443953775,0,0.026863425,"gam_ddm4_muller"
"317","z_1[1,203]","Participant","Intercept","IllusionGamePCS_S059",0.443953775,0,0.026863425,"gam_ddm4_muller"
"318","z_1[1,204]","Participant","Intercept","IllusionGamePCS_S060",0.443953775,0,0.026863425,"gam_ddm4_muller"
"319","z_1[1,205]","Participant","Intercept","IllusionGamePCS_S061",0.443953775,0,0.026863425,"gam_ddm4_muller"
"320","z_1[1,206]","Participant","Intercept","IllusionGamePCS_S062",0.443953775,0,0.026863425,"gam_ddm4_muller"
"321","z_1[1,207]","Participant","Intercept","IllusionGamePCS_S063",0.443953775,0,0.026863425,"gam_ddm4_muller"
"322","z_1[1,208]","Participant","Intercept","IllusionGamePCS_S064",0.443953775,0,0.026863425,"gam_ddm4_muller"
"323","z_1[1,209]","Participant","Intercept","IllusionGamePCS_S065",0.443953775,0,0.026863425,"gam_ddm4_muller"
"324","z_1[1,210]","Participant","Intercept","IllusionGamePCS_S066",0.443953775,0,0.026863425,"gam_ddm4_muller"
"325","z_1[1,211]","Participant","Intercept","IllusionGamePCS_S067",0.443953775,0,0.026863425,"gam_ddm4_muller"
"326","z_1[1,212]","Participant","Intercept","IllusionGamePCS_S068",0.443953775,0,0.026863425,"gam_ddm4_muller"
"327","z_1[1,213]","Participant","Intercept","IllusionGamePCS_S069",0.443953775,0,0.026863425,"gam_ddm4_muller"
"328","z_1[1,214]","Participant","Intercept","IllusionGamePCS_S070",0.443953775,0,0.026863425,"gam_ddm4_muller"
"329","z_1[1,215]","Participant","Intercept","IllusionGamePCS_S071",0.443953775,0,0.026863425,"gam_ddm4_muller"
"330","z_1[1,216]","Participant","Intercept","IllusionGamePCS_S072",0.443953775,0,0.026863425,"gam_ddm4_muller"
"331","z_1[1,217]","Participant","Intercept","IllusionGamePCS_S073",0.443953775,0,0.026863425,"gam_ddm4_muller"
"332","z_1[1,218]","Participant","Intercept","IllusionGamePCS_S074",0.443953775,0,0.026863425,"gam_ddm4_muller"
"333","z_1[1,219]","Participant","Intercept","IllusionGamePCS_S075",0.443953775,0,0.026863425,"gam_ddm4_muller"
"334","z_1[1,220]","Participant","Intercept","IllusionGamePCS_S076",0.443953775,0,0.026863425,"gam_ddm4_muller"
"335","z_1[1,221]","Participant","Intercept","IllusionGamePCS_S077",0.443953775,0,0.026863425,"gam_ddm4_muller"
"336","z_1[1,222]","Participant","Intercept","IllusionGamePCS_S078",0.443953775,0,0.026863425,"gam_ddm4_muller"
"337","z_1[1,223]","Participant","Intercept","IllusionGamePCS_S079",0.443953775,0,0.026863425,"gam_ddm4_muller"
"338","z_1[1,224]","Participant","Intercept","IllusionGamePCS_S080",0.443953775,0,0.026863425,"gam_ddm4_muller"
"339","z_1[1,225]","Participant","Intercept","IllusionGamePCS_S081",0.443953775,0,0.026863425,"gam_ddm4_muller"
"340","z_1[1,226]","Participant","Intercept","IllusionGamePCS_S082",0.443953775,0,0.026863425,"gam_ddm4_muller"
"341","z_1[1,227]","Participant","Intercept","IllusionGamePCS_S083",0.443953775,0,0.026863425,"gam_ddm4_muller"
"342","z_1[1,228]","Participant","Intercept","IllusionGamePCS_S084",0.443953775,0,0.026863425,"gam_ddm4_muller"
"343","z_1[1,229]","Participant","Intercept","IllusionGamePCS_S085",0.443953775,0,0.026863425,"gam_ddm4_muller"
"344","z_1[1,230]","Participant","Intercept","IllusionGamePCS_S086",0.443953775,0,0.026863425,"gam_ddm4_muller"
"345","z_1[1,231]","Participant","Intercept","IllusionGamePCS_S087",0.443953775,0,0.026863425,"gam_ddm4_muller"
"346","z_1[1,232]","Participant","Intercept","IllusionGamePCS_S088",0.443953775,0,0.026863425,"gam_ddm4_muller"
"347","z_1[1,233]","Participant","Intercept","IllusionGamePCS_S089",0.443953775,0,0.026863425,"gam_ddm4_muller"
"348","z_1[1,234]","Participant","Intercept","IllusionGamePCS_S090",0.443953775,0,0.026863425,"gam_ddm4_muller"
"349","z_1[1,235]","Participant","Intercept","IllusionGamePCS_S091",0.443953775,0,0.026863425,"gam_ddm4_muller"
"350","z_1[1,236]","Participant","Intercept","IllusionGamePCS_S092",0.443953775,0,0.026863425,"gam_ddm4_muller"
"351","z_1[1,237]","Participant","Intercept","IllusionGamePCS_S093",0.443953775,0,0.026863425,"gam_ddm4_muller"
"352","z_1[1,238]","Participant","Intercept","IllusionGamePCS_S094",0.443953775,0,0.026863425,"gam_ddm4_muller"
"353","z_1[1,239]","Participant","Intercept","IllusionGamePCS_S095",0.443953775,0,0.026863425,"gam_ddm4_muller"
"354","z_1[1,240]","Participant","Intercept","IllusionGamePCS_S096",0.443953775,0,0.026863425,"gam_ddm4_muller"
"355","z_1[1,241]","Participant","Intercept","IllusionGamePCS_S097",0.443953775,0,0.026863425,"gam_ddm4_muller"
"356","z_1[1,242]","Participant","Intercept","IllusionGamePCS_S098",0.443953775,0,0.026863425,"gam_ddm4_muller"
"357","z_1[1,243]","Participant","Intercept","IllusionGamePCS_S099",0.443953775,0,0.026863425,"gam_ddm4_muller"
"358","z_1[1,244]","Participant","Intercept","IllusionGamePCS_S100",0.443953775,0,0.026863425,"gam_ddm4_muller"
"359","z_1[1,245]","Participant","Intercept","IllusionGamePCS_S101",0.443953775,0,0.026863425,"gam_ddm4_muller"
"360","z_1[1,246]","Participant","Intercept","IllusionGamePCS_S102",0.443953775,0,0.026863425,"gam_ddm4_muller"
"361","z_1[1,247]","Participant","Intercept","IllusionGamePCS_S103",0.443953775,0,0.026863425,"gam_ddm4_muller"
"362","z_1[1,248]","Participant","Intercept","IllusionGamePCS_S104",0.443953775,0,0.026863425,"gam_ddm4_muller"
"363","z_1[1,249]","Participant","Intercept","IllusionGamePCS_S105",0.443953775,0,0.026863425,"gam_ddm4_muller"
"364","z_1[1,250]","Participant","Intercept","IllusionGamePCS_S106",0.443953775,0,0.026863425,"gam_ddm4_muller"
"365","z_1[1,251]","Participant","Intercept","IllusionGamePCS_S107",0.443953775,0,0.026863425,"gam_ddm4_muller"
"366","z_1[1,252]","Participant","Intercept","IllusionGamePCS_S108",0.443953775,0,0.026863425,"gam_ddm4_muller"
"367","z_1[1,253]","Participant","Intercept","IllusionGamePCS_S109",0.443953775,0,0.026863425,"gam_ddm4_muller"
"368","z_1[1,254]","Participant","Intercept","IllusionGamePCS_S110",0.443953775,0,0.026863425,"gam_ddm4_muller"
"369","z_1[1,255]","Participant","Intercept","IllusionGamePCS_S111",0.443953775,0,0.026863425,"gam_ddm4_muller"
"370","z_1[1,256]","Participant","Intercept","IllusionGamePCS_S112",0.443953775,0,0.026863425,"gam_ddm4_muller"
"371","z_1[1,257]","Participant","Intercept","IllusionGamePCS_S113",0.443953775,0,0.026863425,"gam_ddm4_muller"
"372","z_1[1,258]","Participant","Intercept","IllusionGamePCS_S114",0.443953775,0,0.026863425,"gam_ddm4_muller"
"373","z_1[1,259]","Participant","Intercept","IllusionGamePCS_S115",0.443953775,0,0.026863425,"gam_ddm4_muller"
"374","z_1[1,260]","Participant","Intercept","IllusionGamePCS_S116",0.443953775,0,0.026863425,"gam_ddm4_muller"
"375","z_1[1,261]","Participant","Intercept","IllusionGamePCS_S117",0.443953775,0,0.026863425,"gam_ddm4_muller"
"376","z_1[1,262]","Participant","Intercept","IllusionGamePCS_S118",0.443953775,0,0.026863425,"gam_ddm4_muller"
"377","z_1[1,263]","Participant","Intercept","IllusionGamePCS_S119",0.443953775,0,0.026863425,"gam_ddm4_muller"
"378","z_1[1,264]","Participant","Intercept","IllusionGamePCS_S120",0.443953775,0,0.026863425,"gam_ddm4_muller"
"379","z_1[1,265]","Participant","Intercept","IllusionGamePCS_S121",0.443953775,0,0.026863425,"gam_ddm4_muller"
"380","z_1[1,266]","Participant","Intercept","IllusionGamePCS_S122",0.443953775,0,0.026863425,"gam_ddm4_muller"
"381","z_1[1,267]","Participant","Intercept","IllusionGamePCS_S123",0.443953775,0,0.026863425,"gam_ddm4_muller"
"382","z_1[1,268]","Participant","Intercept","IllusionGamePCS_S124",0.443953775,0,0.026863425,"gam_ddm4_muller"
"383","z_1[1,269]","Participant","Intercept","IllusionGamePCS_S125",0.443953775,0,0.026863425,"gam_ddm4_muller"
"384","z_1[1,270]","Participant","Intercept","IllusionGamePCS_S126",0.443953775,0,0.026863425,"gam_ddm4_muller"
"385","z_1[1,271]","Participant","Intercept","IllusionGamePCS_S127",0.443953775,0,0.026863425,"gam_ddm4_muller"
"386","z_1[1,272]","Participant","Intercept","IllusionGamePCS_S128",0.443953775,0,0.026863425,"gam_ddm4_muller"
"387","z_1[1,273]","Participant","Intercept","IllusionGamePCS_S129",0.443953775,0,0.026863425,"gam_ddm4_muller"
"388","z_1[1,274]","Participant","Intercept","IllusionGamePCS_S130",0.443953775,0,0.026863425,"gam_ddm4_muller"
"389","z_1[1,275]","Participant","Intercept","IllusionGamePCS_S131",0.443953775,0,0.026863425,"gam_ddm4_muller"
"390","z_1[1,276]","Participant","Intercept","IllusionGamePCS_S132",0.443953775,0,0.026863425,"gam_ddm4_muller"
"391","z_1[1,277]","Participant","Intercept","IllusionGamePCS_S133",0.443953775,0,0.026863425,"gam_ddm4_muller"
"392","z_1[1,278]","Participant","Intercept","IllusionGamePCS_S134",0.443953775,0,0.026863425,"gam_ddm4_muller"
"393","z_1[1,279]","Participant","Intercept","IllusionGamePCS_S135",0.443953775,0,0.026863425,"gam_ddm4_muller"
"394","z_1[1,280]","Participant","Intercept","IllusionGamePCS_S136",0.443953775,0,0.026863425,"gam_ddm4_muller"
"395","z_1[1,281]","Participant","Intercept","IllusionGamePCS_S137",0.443953775,0,0.026863425,"gam_ddm4_muller"
"396","z_1[1,282]","Participant","Intercept","IllusionGamePCS_S138",0.443953775,0,0.026863425,"gam_ddm4_muller"
"397","z_1[1,283]","Participant","Intercept","IllusionGamePCS_S139",0.443953775,0,0.026863425,"gam_ddm4_muller"
"398","z_1[1,284]","Participant","Intercept","IllusionGamePCS_S140",0.443953775,0,0.026863425,"gam_ddm4_muller"
"399","z_1[1,285]","Participant","Intercept","IllusionGamePCS_S141",0.443953775,0,0.026863425,"gam_ddm4_muller"
"400","z_1[1,286]","Participant","Intercept","IllusionGamePCS_S142",0.443953775,0,0.026863425,"gam_ddm4_muller"
"401","z_1[1,287]","Participant","Intercept","IllusionGamePCS_S143",0.443953775,0,0.026863425,"gam_ddm4_muller"
"402","z_1[1,288]","Participant","Intercept","IllusionGamePCS_S144",0.443953775,0,0.026863425,"gam_ddm4_muller"
"403","z_1[1,289]","Participant","Intercept","IllusionGamePCS_S145",0.443953775,0,0.026863425,"gam_ddm4_muller"
"404","z_1[1,290]","Participant","Intercept","IllusionGamePCS_S146",0.443953775,0,0.026863425,"gam_ddm4_muller"
"405","z_1[1,291]","Participant","Intercept","IllusionGamePCS_S147",0.443953775,0,0.026863425,"gam_ddm4_muller"
"406","z_1[1,292]","Participant","Intercept","IllusionGamePCS_S148",0.443953775,0,0.026863425,"gam_ddm4_muller"
"407","z_1[1,293]","Participant","Intercept","IllusionGamePCS_S149",0.443953775,0,0.026863425,"gam_ddm4_muller"
"408","z_1[1,294]","Participant","Intercept","IllusionGamePCS_S150",0.443953775,0,0.026863425,"gam_ddm4_muller"
"409","z_1[1,295]","Participant","Intercept","IllusionGamePCS_S151",0.443953775,0,0.026863425,"gam_ddm4_muller"
"410","z_1[1,296]","Participant","Intercept","IllusionGamePCS_S152",0.443953775,0,0.026863425,"gam_ddm4_muller"
"411","z_1[1,297]","Participant","Intercept","IllusionGamePCS_S153",0.443953775,0,0.026863425,"gam_ddm4_muller"
"412","z_1[1,298]","Participant","Intercept","IllusionGamePCS_S154",0.443953775,0,0.026863425,"gam_ddm4_muller"
"413","z_1[1,299]","Participant","Intercept","IllusionGamePCS_S155",0.443953775,0,0.026863425,"gam_ddm4_muller"
"414","z_1[1,300]","Participant","Intercept","IllusionGamePCS_S156",0.443953775,0,0.026863425,"gam_ddm4_muller"
"415","z_1[1,301]","Participant","Intercept","IllusionGamePCS_S157",0.443953775,0,0.026863425,"gam_ddm4_muller"
"416","z_1[1,302]","Participant","Intercept","IllusionGamePCS_S158",0.443953775,0,0.026863425,"gam_ddm4_muller"
"417","z_1[1,303]","Participant","Intercept","IllusionGamePCS_S159",0.443953775,0,0.026863425,"gam_ddm4_muller"
"418","z_1[1,304]","Participant","Intercept","IllusionGamePCS_S160",0.443953775,0,0.026863425,"gam_ddm4_muller"
"419","z_1[1,305]","Participant","Intercept","IllusionGamePCS_S161",0.443953775,0,0.026863425,"gam_ddm4_muller"
"420","z_1[1,306]","Participant","Intercept","IllusionGamePCS_S162",0.443953775,0,0.026863425,"gam_ddm4_muller"
"421","z_1[1,307]","Participant","Intercept","IllusionGamePCS_S163",0.443953775,0,0.026863425,"gam_ddm4_muller"
"422","z_1[1,308]","Participant","Intercept","IllusionGamePCS_S164",0.443953775,0,0.026863425,"gam_ddm4_muller"
"423","z_1[1,309]","Participant","Intercept","IllusionGamePCS_S165",0.443953775,0,0.026863425,"gam_ddm4_muller"
"424","z_1[1,310]","Participant","Intercept","IllusionGamePCS_S166",0.443953775,0,0.026863425,"gam_ddm4_muller"
"425","z_1[1,311]","Participant","Intercept","IllusionGamePCS_S167",0.443953775,0,0.026863425,"gam_ddm4_muller"
"426","z_1[1,312]","Participant","Intercept","IllusionGamePCS_S168",0.443953775,0,0.026863425,"gam_ddm4_muller"
"427","z_1[1,313]","Participant","Intercept","IllusionGamePCS_S169",0.443953775,0,0.026863425,"gam_ddm4_muller"
"428","z_1[1,314]","Participant","Intercept","IllusionGamePCS_S170",0.443953775,0,0.026863425,"gam_ddm4_muller"
"429","z_1[1,315]","Participant","Intercept","IllusionGamePCS_S171",0.443953775,0,0.026863425,"gam_ddm4_muller"
"430","z_1[1,316]","Participant","Intercept","IllusionGamePCS_S172",0.443953775,0,0.026863425,"gam_ddm4_muller"
"431","z_1[1,317]","Participant","Intercept","IllusionGamePCS_S173",0.443953775,0,0.026863425,"gam_ddm4_muller"
"432","z_1[1,318]","Participant","Intercept","IllusionGamePCS_S174",0.443953775,0,0.026863425,"gam_ddm4_muller"
"433","z_1[1,319]","Participant","Intercept","IllusionGamePCS_S175",0.443953775,0,0.026863425,"gam_ddm4_muller"
